
Computing for N = 31:
31: 1% done, found 0 solutions
32: 30% done, found 0 solutions
32: 31% done, found 0 solutions
32: 32% done, found 0 solutions
32: 33% done, found 0 solutions
32: 34% done, found 0 solutions
32: 35% done, found 0 solutions
32: 36% done, found 0 solutions
32: 37% done, found 0 solutions
32: 38% done, found 0 solutions
32: 39% done, found 0 solutions
32: 40% done, found 0 solutions
32: 41% done, found 0 solutions
32: 42% done, found 0 solutions
32: 43% done, found 0 solutions
32: 44% done, found 0 solutions
32: 45% done, found 0 solutions
32: 46% done, found 0 solutions
32: 47% done, found 0 solutions
32: 48% done, found 0 solutions
32: 49% done, found 0 solutions
32: 50% done, found 0 solutions
32: 51% done, found 0 solutions
32: 52% done, found 0 solutions
32: 53% done, found 0 solutions
32: 54% done, found 0 solutions
32: 55% done, found 0 solutions
32: 56% done, found 0 solutions
32: 57% done, found 0 solutions
32: 58% done, found 0 solutions
32: 59% done, found 0 solutions
32: 60% done, found 0 solutions
32: 61% done, found 0 solutions
32: 62% done, found 0 solutions
32: 63% done, found 0 solutions
32: 64% done, found 0 solutions
32: 65% done, found 0 solutions
32: 66% done, found 0 solutions
32: 67% done, found 0 solutions
32: 68% done, found 0 solutions
32: 69% done, found 0 solutions
32: 70% done, found 0 solutions
32: 71% done, found 0 solutions
32: 72% done, found 0 solutions
32: 73% done, found 0 solutions
32: 74% done, found 0 solutions
32: 75% done, found 0 solutions
32: 76% done, found 0 solutions
32: 77% done, found 1 solutions
32: 78% done, found 1 solutions
32: 79% done, found 1 solutions
32: 80% done, found 1 solutions
32: 81% done, found 1 solutions
32: 82% done, found 1 solutions
32: 83% done, found 1 solutions
32: 84% done, found 1 solutions
32: 85% done, found 1 solutions
32: 86% done, found 1 solutions
32: 87% done, found 1 solutions
32: 88% done, found 1 solutions
32: 89% done, found 1 solutions
32: 90% done, found 1 solutions
32: 91% done, found 1 solutions
32: 92% done, found 1 solutions
32: 93% done, found 1 solutions
32: 94% done, found 1 solutions
32: 95% done, found 1 solutions
32: 96% done, found 1 solutions
32: 97% done, found 1 solutions
32: 98% done, found 1 solutions
32: 99% done, found 1 solutions
32: 100% done, found 1 solutions
n = 32,	1:57:17 ---> 17333509997782249308725103962772

Computing for N = 33:
33: 1% done, found 0 solutions
33: 2% done, found 0 solutions
33: 3% done, found 0 solutions
33: 4% done, found 0 solutions
33: 5% done, found 0 solutions
33: 6% done, found 0 solutions
33: 7% done, found 0 solutions
33: 8% done, found 0 solutions
33: 9% done, found 0 solutions
33: 10% done, found 0 solutions
33: 11% done, found 0 solutions
33: 12% done, found 0 solutions
33: 13% done, found 0 solutions
33: 14% done, found 0 solutions
33: 15% done, found 0 solutions
33: 16% done, found 0 solutions
33: 17% done, found 0 solutions
33: 18% done, found 0 solutions
33: 19% done, found 0 solutions
33: 20% done, found 0 solutions
33: 21% done, found 0 solutions
33: 22% done, found 0 solutions
33: 23% done, found 0 solutions
33: 24% done, found 0 solutions
33: 25% done, found 0 solutions
33: 26% done, found 0 solutions
33: 27% done, found 0 solutions
33: 28% done, found 0 solutions
33: 29% done, found 0 solutions
33: 30% done, found 0 solutions
33: 31% done, found 0 solutions
33: 32% done, found 0 solutions
33: 33% done, found 0 solutions
33: 34% done, found 0 solutions
33: 35% done, found 0 solutions
33: 36% done, found 0 solutions
33: 37% done, found 0 solutions
33: 38% done, found 0 solutions
33: 39% done, found 0 solutions
33: 40% done, found 0 solutions
33: 41% done, found 0 solutions
33: 42% done, found 0 solutions
33: 43% done, found 0 solutions
33: 44% done, found 0 solutions
33: 45% done, found 0 solutions
33: 46% done, found 0 solutions
33: 47% done, found 0 solutions
33: 48% done, found 0 solutions
33: 49% done, found 0 solutions
33: 50% done, found 0 solutions
33: 51% done, found 0 solutions
33: 52% done, found 0 solutions
33: 53% done, found 0 solutions
33: 54% done, found 0 solutions
33: 55% done, found 0 solutions
33: 56% done, found 0 solutions
33: 57% done, found 0 solutions
33: 58% done, found 0 solutions
33: 59% done, found 0 solutions
33: 60% done, found 0 solutions
33: 61% done, found 0 solutions
33: 62% done, found 0 solutions
33: 63% done, found 0 solutions
33: 64% done, found 0 solutions
33: 65% done, found 0 solutions
33: 66% done, found 0 solutions
33: 67% done, found 0 solutions
33: 68% done, found 0 solutions
33: 69% done, found 0 solutions
33: 70% done, found 0 solutions
33: 71% done, found 0 solutions
33: 72% done, found 0 solutions
33: 73% done, found 0 solutions
33: 74% done, found 0 solutions
33: 75% done, found 0 solutions
33: 76% done, found 0 solutions
33: 77% done, found 0 solutions
33: 78% done, found 0 solutions
33: 79% done, found 0 solutions
33: 80% done, found 0 solutions
33: 81% done, found 0 solutions
33: 82% done, found 2 solutions
33: 83% done, found 2 solutions
33: 84% done, found 2 solutions
33: 85% done, found 2 solutions
33: 86% done, found 2 solutions
33: 87% done, found 2 solutions
33: 88% done, found 2 solutions
33: 89% done, found 2 solutions
33: 90% done, found 2 solutions
33: 91% done, found 2 solutions
33: 92% done, found 2 solutions
33: 93% done, found 2 solutions
33: 94% done, found 2 solutions
33: 95% done, found 2 solutions
33: 96% done, found 2 solutions
33: 97% done, found 2 solutions
33: 98% done, found 2 solutions
33: 99% done, found 2 solutions
33: 100% done, found 2 solutions
n = 33,	2:17:13 ---> 186709961001538790100634132976990, 186709961001538790100634132976991

Computing for N = 34:
34: 1% done, found 0 solutions
34: 2% done, found 0 solutions
34: 3% done, found 0 solutions
34: 4% done, found 0 solutions
34: 5% done, found 0 solutions
34: 6% done, found 0 solutions
34: 7% done, found 0 solutions
34: 8% done, found 0 solutions
34: 9% done, found 0 solutions
34: 10% done, found 0 solutions
34: 11% done, found 0 solutions
34: 12% done, found 0 solutions
34: 13% done, found 0 solutions
34: 14% done, found 0 solutions
34: 15% done, found 0 solutions
34: 16% done, found 0 solutions
34: 17% done, found 0 solutions
34: 18% done, found 0 solutions
34: 19% done, found 0 solutions
34: 20% done, found 0 solutions
34: 21% done, found 0 solutions
34: 22% done, found 0 solutions
34: 23% done, found 0 solutions
34: 24% done, found 0 solutions
34: 25% done, found 0 solutions
34: 26% done, found 0 solutions
34: 27% done, found 0 solutions
34: 28% done, found 0 solutions
34: 29% done, found 0 solutions
34: 30% done, found 0 solutions
34: 31% done, found 0 solutions
34: 32% done, found 0 solutions
34: 33% done, found 0 solutions
34: 34% done, found 0 solutions
34: 35% done, found 0 solutions
34: 36% done, found 0 solutions
34: 37% done, found 0 solutions
34: 38% done, found 0 solutions
34: 39% done, found 0 solutions
34: 40% done, found 0 solutions
34: 41% done, found 0 solutions
34: 42% done, found 0 solutions
34: 43% done, found 0 solutions
34: 44% done, found 0 solutions
34: 45% done, found 0 solutions
34: 46% done, found 0 solutions
34: 47% done, found 0 solutions
34: 48% done, found 0 solutions
34: 49% done, found 0 solutions
34: 50% done, found 0 solutions
34: 51% done, found 0 solutions
34: 52% done, found 0 solutions
34: 53% done, found 0 solutions
34: 54% done, found 0 solutions
34: 55% done, found 0 solutions
34: 56% done, found 0 solutions
34: 57% done, found 0 solutions
34: 58% done, found 0 solutions
34: 59% done, found 0 solutions
34: 60% done, found 0 solutions
34: 61% done, found 0 solutions
34: 62% done, found 0 solutions
34: 63% done, found 0 solutions
34: 64% done, found 0 solutions
34: 65% done, found 0 solutions
34: 66% done, found 0 solutions
34: 67% done, found 1 solutions
34: 68% done, found 1 solutions
34: 69% done, found 1 solutions
34: 70% done, found 1 solutions
34: 71% done, found 1 solutions
34: 72% done, found 1 solutions
34: 73% done, found 1 solutions
34: 74% done, found 1 solutions
34: 75% done, found 1 solutions
34: 76% done, found 1 solutions
34: 77% done, found 1 solutions
34: 78% done, found 1 solutions
34: 79% done, found 1 solutions
34: 80% done, found 1 solutions
34: 81% done, found 1 solutions
34: 82% done, found 1 solutions
34: 83% done, found 1 solutions
34: 84% done, found 1 solutions
34: 85% done, found 1 solutions
34: 86% done, found 1 solutions
34: 87% done, found 1 solutions
34: 88% done, found 1 solutions
34: 89% done, found 1 solutions
34: 90% done, found 1 solutions
34: 91% done, found 1 solutions
34: 92% done, found 1 solutions
34: 93% done, found 1 solutions
34: 94% done, found 1 solutions
34: 95% done, found 1 solutions
34: 96% done, found 1 solutions
34: 97% done, found 1 solutions
34: 98% done, found 1 solutions
34: 99% done, found 1 solutions
34: 100% done, found 1 solutions
n = 34,	2:38:55 ---> 1122763285329372541592822900204593

Computing for N = 35:
35: 1% done, found 0 solutions
35: 2% done, found 0 solutions
35: 3% done, found 0 solutions
35: 4% done, found 0 solutions
35: 5% done, found 0 solutions
35: 6% done, found 0 solutions
35: 7% done, found 0 solutions
35: 8% done, found 0 solutions
35: 9% done, found 0 solutions
35: 10% done, found 0 solutions
35: 11% done, found 0 solutions
35: 12% done, found 0 solutions
35: 13% done, found 0 solutions
35: 14% done, found 0 solutions
35: 15% done, found 0 solutions
35: 16% done, found 0 solutions
35: 17% done, found 0 solutions
35: 18% done, found 0 solutions
35: 19% done, found 0 solutions
35: 20% done, found 0 solutions
35: 21% done, found 0 solutions
35: 22% done, found 0 solutions
35: 23% done, found 0 solutions
35: 24% done, found 0 solutions
35: 25% done, found 0 solutions
35: 26% done, found 0 solutions
35: 27% done, found 0 solutions
35: 28% done, found 0 solutions
35: 29% done, found 0 solutions
35: 30% done, found 0 solutions
35: 31% done, found 0 solutions
35: 32% done, found 0 solutions
35: 33% done, found 0 solutions
35: 34% done, found 0 solutions
35: 35% done, found 0 solutions
35: 36% done, found 0 solutions
35: 37% done, found 0 solutions
35: 38% done, found 0 solutions
35: 39% done, found 0 solutions
35: 40% done, found 0 solutions
35: 41% done, found 0 solutions
35: 42% done, found 0 solutions
35: 43% done, found 0 solutions
35: 44% done, found 0 solutions
35: 45% done, found 0 solutions
35: 46% done, found 0 solutions
35: 47% done, found 0 solutions
35: 48% done, found 0 solutions
35: 49% done, found 0 solutions
35: 50% done, found 0 solutions
35: 51% done, found 0 solutions
35: 52% done, found 0 solutions
35: 53% done, found 0 solutions
35: 54% done, found 0 solutions
35: 55% done, found 0 solutions
35: 56% done, found 0 solutions
35: 57% done, found 0 solutions
35: 58% done, found 0 solutions
35: 59% done, found 0 solutions
35: 60% done, found 0 solutions
35: 61% done, found 0 solutions
35: 62% done, found 0 solutions
35: 63% done, found 0 solutions
35: 64% done, found 0 solutions
35: 65% done, found 0 solutions
35: 66% done, found 0 solutions
35: 67% done, found 0 solutions
35: 68% done, found 0 solutions
35: 69% done, found 0 solutions
35: 70% done, found 0 solutions
35: 71% done, found 0 solutions
35: 72% done, found 0 solutions
35: 73% done, found 0 solutions
35: 74% done, found 0 solutions
35: 75% done, found 2 solutions
35: 76% done, found 2 solutions
35: 77% done, found 2 solutions
35: 78% done, found 2 solutions
35: 79% done, found 2 solutions
35: 80% done, found 2 solutions
35: 81% done, found 2 solutions
35: 82% done, found 2 solutions
35: 83% done, found 2 solutions
35: 84% done, found 2 solutions
35: 85% done, found 2 solutions
35: 86% done, found 2 solutions
35: 87% done, found 2 solutions
35: 88% done, found 2 solutions
35: 89% done, found 2 solutions
35: 90% done, found 2 solutions
35: 91% done, found 2 solutions
35: 92% done, found 2 solutions
35: 93% done, found 2 solutions
35: 94% done, found 2 solutions
35: 95% done, found 2 solutions
35: 96% done, found 2 solutions
35: 97% done, found 2 solutions
35: 98% done, found 2 solutions
35: 99% done, found 2 solutions
35: 100% done, found 2 solutions
n = 35,	3:19:08 ---> 12639369517103790328947807201478392, 12679937780272278566303885594196922

Computing for N = 36:
36: 1% done, found 0 solutions
36: 2% done, found 0 solutions
36: 3% done, found 0 solutions
36: 4% done, found 0 solutions
36: 5% done, found 0 solutions
36: 6% done, found 0 solutions
36: 7% done, found 0 solutions
36: 8% done, found 0 solutions
36: 9% done, found 0 solutions
36: 10% done, found 0 solutions
36: 11% done, found 0 solutions
36: 12% done, found 0 solutions
36: 13% done, found 0 solutions
36: 14% done, found 0 solutions
36: 15% done, found 0 solutions
36: 16% done, found 0 solutions
36: 17% done, found 0 solutions
36: 18% done, found 0 solutions
36: 19% done, found 0 solutions
36: 20% done, found 0 solutions
36: 21% done, found 0 solutions
36: 22% done, found 0 solutions
36: 23% done, found 0 solutions
36: 24% done, found 0 solutions
36: 25% done, found 0 solutions
36: 26% done, found 0 solutions
36: 27% done, found 0 solutions
36: 28% done, found 0 solutions
36: 29% done, found 0 solutions
36: 30% done, found 0 solutions
36: 31% done, found 0 solutions
36: 32% done, found 0 solutions
36: 33% done, found 0 solutions
36: 34% done, found 0 solutions
36: 35% done, found 0 solutions
36: 36% done, found 0 solutions
36: 37% done, found 0 solutions
36: 38% done, found 0 solutions
36: 39% done, found 0 solutions
36: 40% done, found 0 solutions
36: 41% done, found 0 solutions
36: 42% done, found 0 solutions
36: 43% done, found 0 solutions
36: 44% done, found 0 solutions
36: 45% done, found 0 solutions
36: 46% done, found 0 solutions
36: 47% done, found 0 solutions
36: 48% done, found 0 solutions
36: 49% done, found 0 solutions
36: 50% done, found 0 solutions
36: 51% done, found 0 solutions
36: 52% done, found 0 solutions
36: 53% done, found 0 solutions
36: 54% done, found 0 solutions
36: 55% done, found 0 solutions
36: 56% done, found 0 solutions
36: 57% done, found 0 solutions
36: 58% done, found 0 solutions
36: 59% done, found 0 solutions
36: 60% done, found 0 solutions
36: 61% done, found 0 solutions
36: 62% done, found 0 solutions
36: 63% done, found 0 solutions
36: 64% done, found 0 solutions
36: 65% done, found 0 solutions
36: 66% done, found 0 solutions
36: 67% done, found 0 solutions
36: 68% done, found 0 solutions
36: 69% done, found 0 solutions
36: 70% done, found 0 solutions
36: 71% done, found 0 solutions
36: 72% done, found 0 solutions
36: 73% done, found 0 solutions
36: 74% done, found 0 solutions
36: 75% done, found 0 solutions
36: 76% done, found 0 solutions
36: 77% done, found 0 solutions
36: 78% done, found 0 solutions
36: 79% done, found 0 solutions
36: 80% done, found 0 solutions
36: 81% done, found 0 solutions
36: 82% done, found 0 solutions
36: 83% done, found 0 solutions
36: 84% done, found 0 solutions
36: 85% done, found 0 solutions
36: 86% done, found 0 solutions
36: 87% done, found 0 solutions
36: 88% done, found 0 solutions
36: 89% done, found 0 solutions
36: 90% done, found 0 solutions
36: 91% done, found 0 solutions
36: 92% done, found 0 solutions
36: 93% done, found 0 solutions
36: 94% done, found 0 solutions
36: 95% done, found 0 solutions
36: 96% done, found 0 solutions
36: 97% done, found 0 solutions
36: 98% done, found 0 solutions
36: 99% done, found 0 solutions
36: 100% done, found 0 solutions
n = 36,	4:14:14 ... 

Computing for N = 37:
37: 1% done, found 0 solutions
37: 2% done, found 0 solutions
37: 3% done, found 0 solutions
37: 4% done, found 0 solutions
37: 5% done, found 0 solutions
37: 6% done, found 0 solutions
37: 7% done, found 0 solutions
37: 8% done, found 0 solutions
37: 9% done, found 0 solutions
37: 10% done, found 0 solutions
37: 11% done, found 0 solutions
37: 12% done, found 0 solutions
37: 13% done, found 0 solutions
37: 14% done, found 0 solutions
37: 15% done, found 0 solutions
37: 16% done, found 0 solutions
37: 17% done, found 0 solutions
37: 18% done, found 0 solutions
37: 19% done, found 0 solutions
37: 20% done, found 0 solutions
37: 21% done, found 0 solutions
37: 22% done, found 0 solutions
37: 23% done, found 0 solutions
37: 24% done, found 0 solutions
37: 25% done, found 0 solutions
37: 26% done, found 0 solutions
37: 27% done, found 0 solutions
37: 28% done, found 0 solutions
37: 29% done, found 0 solutions
37: 30% done, found 0 solutions
37: 31% done, found 0 solutions
37: 32% done, found 0 solutions
37: 33% done, found 0 solutions
37: 34% done, found 0 solutions
37: 35% done, found 0 solutions
37: 36% done, found 0 solutions
37: 37% done, found 0 solutions
37: 38% done, found 0 solutions
37: 39% done, found 0 solutions
37: 40% done, found 0 solutions
37: 41% done, found 0 solutions
37: 42% done, found 0 solutions
37: 43% done, found 0 solutions
37: 44% done, found 0 solutions
37: 45% done, found 0 solutions
37: 46% done, found 0 solutions
37: 47% done, found 0 solutions
37: 48% done, found 0 solutions
37: 49% done, found 0 solutions
37: 50% done, found 0 solutions
37: 51% done, found 0 solutions
37: 52% done, found 0 solutions
37: 53% done, found 0 solutions
37: 54% done, found 0 solutions
37: 55% done, found 0 solutions
37: 56% done, found 0 solutions
37: 57% done, found 0 solutions
37: 58% done, found 0 solutions
37: 59% done, found 0 solutions
37: 60% done, found 0 solutions
37: 61% done, found 0 solutions
37: 62% done, found 0 solutions
37: 63% done, found 0 solutions
37: 64% done, found 0 solutions
37: 65% done, found 0 solutions
37: 66% done, found 0 solutions
37: 67% done, found 0 solutions
37: 68% done, found 0 solutions
37: 69% done, found 0 solutions
37: 70% done, found 0 solutions
37: 71% done, found 0 solutions
37: 72% done, found 0 solutions
37: 73% done, found 0 solutions
37: 74% done, found 0 solutions
37: 75% done, found 0 solutions
37: 76% done, found 0 solutions
37: 77% done, found 1 solutions
37: 78% done, found 1 solutions
37: 79% done, found 1 solutions
37: 80% done, found 1 solutions
37: 81% done, found 1 solutions
37: 82% done, found 1 solutions
37: 83% done, found 1 solutions
37: 84% done, found 1 solutions
37: 85% done, found 1 solutions
37: 86% done, found 1 solutions
37: 87% done, found 1 solutions
37: 88% done, found 1 solutions
37: 89% done, found 1 solutions
37: 90% done, found 1 solutions
37: 91% done, found 1 solutions
37: 92% done, found 1 solutions
37: 93% done, found 1 solutions
37: 94% done, found 1 solutions
37: 95% done, found 1 solutions
37: 96% done, found 1 solutions
37: 97% done, found 1 solutions
37: 98% done, found 1 solutions
37: 99% done, found 1 solutions
37: 100% done, found 1 solutions
n = 37,	5:15:25 ---> 1219167219625434121569735803609966019

Computing for N = 38:
38: 1% done, found 0 solutions
38: 2% done, found 0 solutions
38: 3% done, found 0 solutions
38: 4% done, found 0 solutions
38: 5% done, found 0 solutions
38: 6% done, found 0 solutions
38: 7% done, found 0 solutions
38: 8% done, found 0 solutions
38: 9% done, found 0 solutions
38: 10% done, found 0 solutions
38: 11% done, found 0 solutions
38: 12% done, found 0 solutions
38: 13% done, found 0 solutions
38: 14% done, found 0 solutions
38: 15% done, found 0 solutions
38: 16% done, found 0 solutions
38: 17% done, found 0 solutions
38: 18% done, found 0 solutions
38: 19% done, found 0 solutions
38: 20% done, found 0 solutions
38: 21% done, found 0 solutions
38: 22% done, found 0 solutions
38: 23% done, found 0 solutions
38: 24% done, found 0 solutions
38: 25% done, found 0 solutions
38: 26% done, found 0 solutions
38: 27% done, found 0 solutions
38: 28% done, found 0 solutions
38: 29% done, found 0 solutions
38: 30% done, found 0 solutions
38: 31% done, found 0 solutions
38: 32% done, found 0 solutions
38: 33% done, found 0 solutions
38: 34% done, found 0 solutions
38: 35% done, found 0 solutions
38: 36% done, found 0 solutions
38: 37% done, found 0 solutions
38: 38% done, found 0 solutions
38: 39% done, found 0 solutions
38: 40% done, found 0 solutions
38: 41% done, found 0 solutions
38: 42% done, found 0 solutions
38: 43% done, found 0 solutions
38: 44% done, found 0 solutions
38: 45% done, found 0 solutions
38: 46% done, found 0 solutions
38: 47% done, found 0 solutions
38: 48% done, found 0 solutions
38: 49% done, found 0 solutions
38: 50% done, found 0 solutions
38: 51% done, found 0 solutions
38: 52% done, found 0 solutions
38: 53% done, found 0 solutions
38: 54% done, found 0 solutions
38: 55% done, found 0 solutions
38: 56% done, found 0 solutions
38: 57% done, found 0 solutions
38: 58% done, found 0 solutions
38: 59% done, found 0 solutions
38: 60% done, found 0 solutions
38: 61% done, found 0 solutions
38: 62% done, found 0 solutions
38: 63% done, found 0 solutions
38: 64% done, found 0 solutions
38: 65% done, found 0 solutions
38: 66% done, found 0 solutions
38: 67% done, found 0 solutions
38: 68% done, found 0 solutions
38: 69% done, found 0 solutions
38: 70% done, found 0 solutions
38: 71% done, found 0 solutions
38: 72% done, found 0 solutions
38: 73% done, found 0 solutions
38: 74% done, found 0 solutions
38: 75% done, found 0 solutions
38: 76% done, found 0 solutions
38: 77% done, found 0 solutions
38: 78% done, found 0 solutions
38: 79% done, found 0 solutions
38: 80% done, found 0 solutions
38: 81% done, found 0 solutions
38: 82% done, found 0 solutions
38: 83% done, found 1 solutions
38: 84% done, found 1 solutions
38: 85% done, found 1 solutions
38: 86% done, found 1 solutions
38: 87% done, found 1 solutions
38: 88% done, found 1 solutions
38: 89% done, found 1 solutions
38: 90% done, found 1 solutions
38: 91% done, found 1 solutions
38: 92% done, found 1 solutions
38: 93% done, found 1 solutions
38: 94% done, found 1 solutions
38: 95% done, found 1 solutions
38: 96% done, found 1 solutions
38: 97% done, found 1 solutions
38: 98% done, found 1 solutions
38: 99% done, found 1 solutions
38: 100% done, found 1 solutions
n = 38,	6:06:51 ---> 12815792078366059955099770545296129367

Computing for N = 39:
39: 1% done, found 0 solutions
39: 2% done, found 0 solutions
39: 3% done, found 0 solutions
39: 4% done, found 0 solutions
39: 5% done, found 0 solutions
39: 6% done, found 0 solutions
39: 7% done, found 0 solutions
39: 8% done, found 0 solutions
39: 9% done, found 0 solutions
39: 10% done, found 0 solutions
39: 11% done, found 0 solutions
39: 12% done, found 0 solutions
39: 13% done, found 0 solutions
39: 14% done, found 0 solutions
39: 15% done, found 0 solutions
39: 16% done, found 0 solutions
39: 17% done, found 0 solutions
39: 18% done, found 0 solutions
39: 19% done, found 0 solutions
39: 20% done, found 0 solutions
39: 21% done, found 0 solutions
39: 22% done, found 0 solutions
39: 23% done, found 0 solutions
39: 24% done, found 0 solutions
39: 25% done, found 0 solutions
39: 26% done, found 0 solutions
39: 27% done, found 0 solutions
39: 28% done, found 0 solutions
39: 29% done, found 0 solutions
39: 30% done, found 0 solutions
39: 31% done, found 0 solutions
39: 32% done, found 0 solutions
39: 33% done, found 0 solutions
39: 34% done, found 0 solutions
39: 35% done, found 0 solutions
39: 36% done, found 0 solutions
39: 37% done, found 0 solutions
39: 38% done, found 0 solutions
39: 39% done, found 0 solutions
39: 40% done, found 0 solutions
39: 41% done, found 0 solutions
39: 42% done, found 0 solutions
39: 43% done, found 0 solutions
39: 44% done, found 0 solutions
39: 45% done, found 0 solutions
39: 46% done, found 0 solutions
39: 47% done, found 0 solutions
39: 48% done, found 0 solutions
39: 49% done, found 0 solutions
39: 50% done, found 0 solutions
39: 51% done, found 0 solutions
39: 52% done, found 0 solutions
39: 53% done, found 0 solutions
39: 54% done, found 0 solutions
39: 55% done, found 0 solutions
39: 56% done, found 0 solutions
39: 57% done, found 0 solutions
39: 58% done, found 0 solutions
39: 59% done, found 0 solutions
39: 60% done, found 0 solutions
39: 61% done, found 0 solutions
39: 62% done, found 0 solutions
39: 63% done, found 0 solutions
39: 64% done, found 0 solutions
39: 65% done, found 0 solutions
39: 66% done, found 0 solutions
39: 67% done, found 0 solutions
39: 68% done, found 0 solutions
39: 69% done, found 0 solutions
39: 70% done, found 0 solutions
39: 71% done, found 0 solutions
39: 72% done, found 0 solutions
39: 73% done, found 0 solutions
39: 74% done, found 0 solutions
39: 75% done, found 0 solutions
39: 76% done, found 0 solutions
39: 77% done, found 0 solutions
39: 78% done, found 0 solutions
39: 79% done, found 0 solutions
39: 80% done, found 0 solutions
39: 81% done, found 2 solutions
39: 82% done, found 2 solutions
39: 83% done, found 2 solutions
39: 84% done, found 2 solutions
39: 85% done, found 2 solutions
39: 86% done, found 2 solutions
39: 87% done, found 2 solutions
39: 88% done, found 2 solutions
39: 89% done, found 2 solutions
39: 90% done, found 2 solutions
39: 91% done, found 2 solutions
39: 92% done, found 2 solutions
39: 93% done, found 2 solutions
39: 94% done, found 2 solutions
39: 95% done, found 2 solutions
39: 96% done, found 2 solutions
39: 97% done, found 2 solutions
39: 98% done, found 2 solutions
39: 99% done, found 2 solutions
39: 100% done, found 2 solutions
n = 39,	7:27:33 ---> 115132219018763992565095597973971522400, 115132219018763992565095597973971522401

Computing for N = 40:
40: 1% done, found 0 solutions
40: 2% done, found 0 solutions
40: 3% done, found 0 solutions
